trip_id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pu_zone,do_zone,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,trip_distance_miles,rate_code,payment_type,fare_amount,tip_amount,tolls_amount,congestion_surcharge,total_amount
430,V1,2024-03-19 15:35:00,2024-03-19 16:04:42.822938802,2.0,JFK Airport,Queens,40.617439204835094,-73.78692278503274,40.71574446886756,-73.80060207605372,6.686,airport_flat,card,35.69,3.33,6.94,0.0,45.96
473,V2,2024-02-04 11:51:00,2024-02-04 12:07:24.674575074,4.0,Manhattan,Manhattan,40.772595934968095,-73.9384010621435,40.812037261353616,-73.9611181298683,2.78,standard,card,19.0,1.62,0.0,2.75,23.37
7134,V2,2024-03-29 15:00:00,2024-03-29 15:12:28.416795000,1.0,Brooklyn,Brooklyn,40.67608382464604,-73.94210851517741,40.70212764860306,-73.95179372935685,1.922,standard,card,13.34,2.22,0.0,0.0,15.56
5245,V1,2024-03-04 13:32:00,2024-03-04 14:02:59.928650382,3.0,Brooklyn,Manhattan,40.71006521691569,-73.91873531483132,40.802554803836856,-73.94831617507289,6.583,standard,mobile_wallet,35.45,3.22,0.0,0.0,38.67
5401,V2,2024-03-05 20:55:00,2024-03-05 21:35:13.279555962,2.0,Queens,Manhattan,40.75786804011319,-73.80185004398432,40.78418959133177,-73.97606874209129,9.086,standard,card,46.06,4.42,0.0,0.0,50.48
4743,V1,2024-01-29 00:55:00,2024-01-29 02:12:47.130021216,3.0,Staten Island,Manhattan,40.578282775581485,-74.16096819052993,40.79577811541677,-73.9747362915686,17.601,standard,mobile_wallet,86.44,18.02,0.0,0.0,104.46
2099,V2,2024-03-04 15:41:00,2024-03-04 15:46:09.402966612,3.0,Manhattan,Manhattan,40.78059191117531,-73.97031106542282,40.78496073621222,-73.98011413513663,0.343,standard,card,7.57,1.53,0.0,2.75,11.85
941,V1,2024-02-26 13:35:00,2024-02-26 13:52:36.018048984,2.0,Manhattan,Manhattan,40.81754003524691,-73.99724534737943,40.78035714328208,-73.93120652415796,4.059,standard,card,21.78,3.78,0.0,2.75,28.31
3383,V1,2024-02-09 19:11:00,2024-02-09 19:53:36.374252352,4.0,LaGuardia Airport,Brooklyn,40.79676837016817,-73.90763785647992,40.69562662368022,-73.97102130064941,7.677,airport_flat,card,42.35,6.04,6.94,0.0,55.33
1563,V1,2024-01-01 08:04:00,2024-01-01 09:30:15.801375006,2.0,JFK Airport,Manhattan,40.62810501678182,-73.75984379240344,40.7890843242082,-73.96638671823885,15.957,airport_flat,card,85.99,15.65,6.94,0.0,108.58
1057,V2,2024-03-24 12:16:00,2024-03-24 12:38:09.003184680,4.0,LaGuardia Airport,Queens,40.74443463623079,-73.87809426010274,40.74326826882343,-73.7828602038867,4.921,airport_flat,card,25.54,5.82,6.94,0.0,38.3
4476,V2,2024-03-08 03:47:00,2024-03-08 03:58:37.938635148,4.0,Queens,Queens,40.70122704371542,-73.81343720530857,40.73944598176189,-73.80782974243942,2.825,standard,cash,13.89,0.0,0.0,0.0,13.89
3306,V2,2024-01-05 22:31:00,2024-01-05 23:07:19.547549856,1.0,Manhattan,Brooklyn,40.80861588164709,-73.98843918573857,40.67330184186578,-73.95671643145558,9.605,standard,card,45.27,8.74,0.0,2.75,56.76
4695,V1,2024-03-09 08:20:00,2024-03-09 09:13:26.115188430,3.0,Manhattan,Brooklyn,40.809891137014084,-73.9578587941016,40.665733498040545,-73.93871319456824,10.372,standard,card,55.25,7.29,0.0,2.75,65.29
6084,V2,2024-03-10 23:35:00,2024-03-10 23:52:04.820324430,1.0,Manhattan,Manhattan,40.73916170941231,-73.95971819755043,40.77944936092077,-74.01822199891055,3.719,standard,cash,19.45,0.0,0.0,2.75,22.2
1872,V1,2024-02-10 09:42:00,2024-02-10 10:46:30.812820318,3.0,Brooklyn,JFK Airport,40.68150437818643,-73.92535746816337,40.63354376904434,-73.7954876749691,7.262,airport_flat,card,51.09,5.35,0.0,0.0,56.44
2837,V2,2024-02-25 09:43:00,2024-02-25 10:58:55.065708690,2.0,Queens,Manhattan,40.73026540760861,-73.79752749264108,40.76604107423517,-74.01409389555911,11.42,standard,card,68.07,10.78,0.0,0.0,78.85
1748,V2,2024-02-09 10:29:00,2024-02-09 11:01:15.796579350,1.0,Brooklyn,JFK Airport,40.67674433488348,-73.94625984937332,40.63851569573024,-73.79563853897017,8.21,airport_flat,card,37.65,4.69,0.0,0.0,42.34
6079,V1,2024-01-12 13:49:00,2024-01-12 14:21:17.451669312,1.0,Manhattan,Brooklyn,40.79202396042435,-73.98075762682791,40.68828568013731,-73.95474025248615,7.635,standard,card,38.62,9.62,0.0,2.75,50.99
234,V1,2024-01-26 11:33:00,2024-01-26 11:58:28.820814102,1.0,Queens,Queens,40.70909071486492,-73.7822292584987,40.765715280556655,-73.81265259768078,4.126,standard,card,24.97,3.99,0.0,0.0,28.96
707,V1,2024-02-25 06:06:00,2024-02-25 07:16:22.880098044,4.0,Staten Island,Manhattan,40.573705373431395,-74.12186564715618,40.791004156980314,-73.95607684312493,16.852,standard,card,81.0,16.81,0.0,0.0,97.81
6571,V1,2024-01-19 00:31:00,2024-01-19 00:54:01.480736568,3.0,Queens,LaGuardia Airport,40.75322394842413,-73.79213243761887,40.70584986943132,-73.8874725582053,5.774,airport_flat,card,27.65,5.31,0.0,0.0,32.96
1035,V2,2024-02-03 16:08:00,2024-02-03 17:07:07.228169286,2.0,Manhattan,Brooklyn,40.797329776541204,-73.97810393097718,40.69783311269237,-73.97594387602774,7.149,standard,cash,48.77,0.0,0.0,2.75,51.52
4092,V2,2024-01-11 20:03:00,2024-01-11 20:33:19.261830480,3.0,Bronx,Manhattan,40.83813475289631,-73.86575116219821,40.78250277914182,-73.92082487418229,4.925,standard,cash,29.05,0.0,0.0,0.0,29.05
2624,V1,2024-03-27 01:38:00,2024-03-27 02:17:36.259279542,2.0,LaGuardia Airport,Brooklyn,40.76605107464155,-73.89772489686847,40.67073487668176,-73.95486253990954,7.26,airport_flat,card,40.73,5.09,6.94,0.0,52.76
4056,V1,2024-03-09 11:33:00,2024-03-09 12:21:54.816437172,3.0,JFK Airport,Brooklyn,40.622450405926564,-73.78054349699235,40.67207263143126,-73.9448691636573,9.289,airport_flat,card,50.49,3.61,6.94,0.0,61.04
264,V2,2024-03-02 16:09:00,2024-03-02 16:43:50.680584426,4.0,Manhattan,LaGuardia Airport,40.7933758682477,-73.9622383730605,40.77002537222884,-73.86864276430664,5.72,airport_flat,card,34.05,3.57,6.94,2.75,47.31
4634,V2,2024-02-16 14:55:00,2024-02-16 15:21:27.154977342,3.0,Manhattan,Brooklyn,40.77694116007498,-73.9602753478444,40.67424693651738,-73.9244447632652,7.221,standard,card,36.04,6.97,0.0,2.75,45.76
7194,V2,2024-02-06 03:37:00,2024-02-06 04:05:37.661444700,1.0,Brooklyn,Manhattan,40.67786959413587,-73.97780844390155,40.76233237800631,-73.99184922825198,5.978,standard,card,35.23,2.58,0.0,0.0,37.81
4488,V2,2024-03-23 21:26:00,2024-03-23 22:16:44.002853172,3.0,Manhattan,Brooklyn,40.807897635368874,-73.93446401640813,40.66944760378609,-73.96690241028165,9.763,standard,mobile_wallet,53.3,9.85,0.0,2.75,65.9
1759,V1,2024-02-16 15:34:00,2024-02-16 16:02:14.328215250,3.0,LaGuardia Airport,Manhattan,40.76350519735722,-73.82016850573903,40.80793847834698,-73.95455769425232,6.866,airport_flat,cash,33.83,0.0,0.0,0.0,33.83
1733,V1,2024-02-27 01:05:00,2024-02-27 01:37:15.700548624,2.0,Bronx,LaGuardia Airport,40.85904723428836,-73.87022631802323,40.7756910840698,-73.88049909450439,5.295,airport_flat,mobile_wallet,31.26,5.32,6.94,0.0,43.52
1609,V1,2024-01-05 10:34:00,2024-01-05 11:04:20.136191886,3.0,Brooklyn,LaGuardia Airport,40.7125019135308,-73.93911269462285,40.798199264982784,-73.87342032286926,6.705,airport_flat,card,37.31,7.47,0.0,0.0,44.78
2479,V2,2024-01-08 03:41:00,2024-01-08 03:55:09.721358418,2.0,Manhattan,Manhattan,40.80858085323418,-73.93441681834123,40.7838483235119,-73.94876028406739,1.758,standard,mobile_wallet,13.59,1.53,0.0,2.75,17.87
2919,V2,2024-03-27 17:53:00,2024-03-27 19:06:17.125058952,3.0,Manhattan,JFK Airport,40.80101278090012,-73.95280515647644,40.623916254995486,-73.75967057650105,15.636,airport_flat,mobile_wallet,75.84,12.08,0.0,2.75,90.67
1298,V2,2024-03-27 07:22:00,2024-03-27 07:44:16.585220058,2.0,Manhattan,LaGuardia Airport,40.76613632431931,-73.95821038400119,40.775274738492364,-73.8865440882842,3.757,airport_flat,card,25.5,4.86,6.94,2.75,40.05
5019,V2,2024-01-11 09:38:00,2024-01-11 10:44:30.234308478,2.0,Queens,Manhattan,40.74713906200479,-73.7739437354736,40.76194626264142,-73.97925219357235,11.002,standard,card,62.04,11.32,0.0,0.0,73.36
7971,V1,2024-03-26 00:54:00,2024-03-26 01:31:00.737813184,2.0,Queens,Manhattan,40.76047534586071,-73.80100533473806,40.78140771638874,-73.95435480528899,8.091,standard,card,40.33,9.5,0.0,0.0,49.83
2400,V2,2024-03-27 17:26:00,2024-03-27 18:32:55.735912074,1.0,Brooklyn,JFK Airport,40.676355468919894,-73.95630475212792,40.656151911960436,-73.77226409076839,9.425,airport_flat,card,60.53,3.15,6.94,0.0,70.62
6557,V2,2024-02-12 15:58:00,2024-02-12 17:04:29.006046906,3.0,JFK Airport,Manhattan,40.65975732727762,-73.74834452664649,40.822183201605384,-73.96066409392942,15.935,airport_flat,cash,77.72,0.0,6.94,0.0,84.66
6046,V2,2024-03-08 01:59:00,2024-03-08 02:06:17.512074816,1.0,Manhattan,Manhattan,40.762664655309614,-73.96845397496726,40.77332175505397,-73.97940652656236,1.354,standard,card,10.21,0.93,0.0,2.75,13.89
5957,V1,2024-02-25 15:25:00,2024-02-25 15:56:09.150996222,3.0,Brooklyn,Manhattan,40.67971010344406,-73.93094263280662,40.788346451554254,-73.93507397063402,7.206,standard,no_charge,38.75,6.81,0.0,0.0,45.56
2459,V1,2024-03-14 15:10:00,2024-03-14 15:25:02.579981682,2.0,Manhattan,Manhattan,40.78666099867427,-74.02410342790017,40.77635329451152,-73.94592916023296,4.244,standard,cash,23.27,0.0,0.0,2.75,26.02
6663,V1,2024-02-11 01:40:00,2024-02-11 02:51:41.982770586,4.0,Manhattan,Staten Island,40.80770815686191,-74.02022223729165,40.581725428084006,-74.13963371205301,16.978,standard,cash,82.06,0.0,0.0,2.75,84.81
2376,V1,2024-01-16 07:26:00,2024-01-16 09:53:53.280429972,4.0,Manhattan,Staten Island,40.8001210857545,-73.98016527702435,40.5538315504768,-74.17323636658114,19.931,standard,card,124.22,12.35,0.0,2.75,139.32
2132,V2,2024-02-11 03:52:00,2024-02-11 04:22:11.831602098,1.0,Bronx,Manhattan,40.86520190636091,-73.86027453394087,40.78849477368056,-73.96552862913079,7.301,standard,cash,34.65,0.0,0.0,0.0,34.65
5841,V1,2024-02-15 10:59:00,2024-02-15 11:11:40.398463026,3.0,Manhattan,Manhattan,40.79193578648555,-73.97034487263845,40.74252934650755,-73.97494373328928,3.526,standard,card,18.07,1.13,0.0,2.75,21.95
1651,V1,2024-02-10 02:27:00,2024-02-10 03:15:19.252259850,1.0,Manhattan,JFK Airport,40.7468663293099,-73.95086069891224,40.62242949918182,-73.7856895163723,12.344,airport_flat,mobile_wallet,58.83,12.24,6.94,2.75,80.76
3967,V1,2024-02-07 00:52:00,2024-02-07 01:45:22.412351916,4.0,Brooklyn,Bronx,40.68044973060603,-73.92554223283709,40.840747230612834,-73.85917301124289,12.054,standard,card,62.84,12.55,0.0,0.0,75.39
2911,V1,2024-03-17 14:59:00,2024-03-17 15:06:03.924055596,4.0,Bronx,Bronx,40.85996785048927,-73.8352522774093,40.834982358683014,-73.83187709798162,1.519,standard,card,9.55,1.09,0.0,0.0,10.64
4174,V1,2024-01-04 13:10:00,2024-01-04 13:53:57.730092138,2.0,Manhattan,Brooklyn,40.808752559894984,-73.98751047019789,40.65727601801343,-73.93871676264487,10.188,standard,cash,52.59,0.0,0.0,2.75,55.34
5853,V1,2024-03-13 08:24:00,2024-03-13 08:37:05.863332420,1.0,Manhattan,Manhattan,40.77024750394563,-73.95504370221154,40.76145270830151,-73.9714999206198,1.918,standard,card,15.81,2.4,0.0,2.75,20.96
4514,V2,2024-03-23 19:06:00,2024-03-23 20:59:11.797809834,2.0,Manhattan,Bronx,40.79000344587735,-73.94810846802184,40.84944617811441,-73.86686865551897,5.896,standard,cash,69.27,0.0,0.0,2.75,72.02
6876,V1,2024-03-04 01:39:00,2024-03-04 02:22:20.695839852,1.0,Brooklyn,Queens,40.661584084311826,-73.9620865587306,40.729906147183925,-73.79432879472832,10.201,standard,card,51.43,9.74,0.0,0.0,61.17
2339,V2,2024-02-11 11:12:00,2024-02-11 11:31:28.431975036,3.0,Brooklyn,Manhattan,40.69300999022857,-73.98235649153612,40.760555532573,-73.96010226554091,4.837,standard,card,25.29,4.78,0.0,0.0,30.07
1666,V2,2024-01-26 07:49:00,2024-01-26 10:10:53.562363618,4.0,JFK Airport,Bronx,40.643973554376366,-73.7886718091566,40.837620506723944,-73.85923149859299,13.797,airport_flat,cash,104.07,0.0,6.94,0.0,111.01
1732,V1,2024-01-10 01:23:00,2024-01-10 01:39:00.112981482,1.0,Manhattan,Manhattan,40.75960820007831,-73.95117799816308,40.80579434489133,-74.00073692309817,4.075,standard,cash,21.23,0.0,0.0,2.75,23.98
5944,V1,2024-03-23 23:18:00,2024-03-24 00:12:36.761145030,3.0,JFK Airport,Manhattan,40.649737609658615,-73.77734580587381,40.77778635391947,-73.97136385316946,13.549,airport_flat,cash,63.68,0.0,6.94,0.0,70.62
7075,V1,2024-02-05 20:26:00,2024-02-05 21:35:03.054400668,3.0,Staten Island,Brooklyn,40.57946216427314,-74.16592770658883,40.659364459279274,-73.90917216136131,14.457,standard,card,74.0,11.3,0.0,0.0,85.3
4627,V1,2024-03-28 20:16:00,2024-03-28 21:10:47.114583468,3.0,JFK Airport,Brooklyn,40.60289043462812,-73.77069022425809,40.672133338333886,-73.95248615882112,10.731,airport_flat,cash,58.16,0.0,0.0,0.0,58.16
7256,V1,2024-01-24 06:41:00,2024-01-24 06:58:51.126779358,1.0,Manhattan,Manhattan,40.789077780938,-73.95850647180235,40.75886785904066,-73.9814848128933,2.709,standard,card,16.47,3.54,0.0,2.75,22.76
3018,V2,2024-02-10 00:39:00,2024-02-10 00:48:33.911167992,2.0,Manhattan,Manhattan,40.793586037010236,-73.99230464100022,40.824994900307075,-73.96589095370764,2.601,standard,card,14.35,1.54,0.0,2.75,18.64
3843,V2,2024-03-06 08:35:00,2024-03-06 08:46:09.359311020,3.0,Queens,Queens,40.75016171130975,-73.78962168293033,40.717548730148316,-73.77299973884728,2.495,standard,cash,11.94,0.0,0.0,0.0,11.94
7668,V2,2024-01-15 09:45:00,2024-01-15 10:03:59.017675716,4.0,Manhattan,LaGuardia Airport,40.791714855138416,-73.9618116849016,40.79444830755378,-73.87845730121936,4.164,airport_flat,card,22.03,1.96,6.94,2.75,33.68
319,V2,2024-03-12 08:19:00,2024-03-12 08:38:01.455734856,4.0,Manhattan,Manhattan,40.788064316804416,-73.97466718974214,40.805329056608656,-73.96933099620912,1.538,standard,card,15.46,2.85,0.0,2.75,21.06
4281,V2,2024-01-03 13:00:00,2024-01-03 13:01:06.159740988,4.0,Manhattan,Manhattan,40.768440027545665,-73.95028571956794,40.77525589458077,-73.93433276669316,1.064,standard,cash,5.34,0.0,0.0,2.75,8.09
743,V2,2024-03-12 10:46:00,2024-03-12 12:30:21.269739708,2.0,JFK Airport,Manhattan,40.61646270258737,-73.76935431450799,40.77462368313935,-73.98844147954539,15.611,airport_flat,cash,93.63,0.0,0.0,0.0,93.63
5463,V2,2024-01-14 17:04:00,2024-01-14 18:19:06.794646258,3.0,Manhattan,Brooklyn,40.7903028958259,-73.9855559836553,40.65644116852051,-73.96199958123948,9.394,standard,cash,63.7,0.0,0.0,2.75,66.45
812,V1,2024-03-19 08:41:00,2024-03-19 09:48:54.057140256,4.0,Manhattan,LaGuardia Airport,40.75655744380997,-73.99007101639248,40.801846897542376,-73.84838334486973,7.764,airport_flat,card,56.53,3.34,6.94,2.75,69.56
3015,V1,2024-01-23 17:09:00,2024-01-23 17:26:24.574799550,3.0,Manhattan,LaGuardia Airport,40.78952969319884,-73.9644414609821,40.79269649098174,-73.9021286251074,3.227,airport_flat,card,19.97,4.81,6.94,2.75,34.47
2338,V2,2024-03-05 18:13:00,2024-03-05 19:28:17.999177004,2.0,Manhattan,LaGuardia Airport,40.78812905291107,-73.97443246577386,40.784306215875155,-73.86498774950915,5.862,airport_flat,card,53.09,5.51,6.94,2.75,68.29
7585,V1,2024-03-06 00:26:00,2024-03-06 01:08:24.639905052,4.0,Brooklyn,JFK Airport,40.673691270879836,-73.96154495816211,40.63819870821748,-73.78357610350726,9.252,airport_flat,card,49.07,5.5,6.94,0.0,61.51
7511,V1,2024-03-29 23:40:00,2024-03-30 00:26:25.275707298,4.0,Queens,Manhattan,40.73963720117513,-73.81206337159843,40.84580094598797,-73.99884268480906,12.181,standard,cash,57.48,0.0,0.0,0.0,57.48
4291,V2,2024-01-24 22:53:00,2024-01-24 23:32:38.962184376,3.0,Manhattan,Queens,40.75685740123832,-73.99763376506709,40.72829113649891,-73.80422491302689,10.156,standard,cash,51.18,0.0,0.0,2.75,53.93
350,V2,2024-03-24 03:51:00,2024-03-24 04:01:03.791875121,1.0,Manhattan,Manhattan,40.81536543258577,-73.96380887499998,40.77702195730157,-73.96064036597018,2.334,standard,card,13.44,1.03,0.0,2.75,17.22
5923,V2,2024-03-24 23:13:00,2024-03-25 00:22:03.127784526,3.0,Bronx,Brooklyn,40.85716471701697,-73.87055270683565,40.647301488917634,-73.92574203525167,15.07,standard,card,75.98,11.64,0.0,0.0,87.62
1384,V1,2024-03-19 03:38:00,2024-03-19 03:50:58.296277764,3.0,LaGuardia Airport,LaGuardia Airport,40.80253684964071,-73.88632995572515,40.73955773610058,-73.86524077957993,3.67,airport_flat,card,18.17,3.89,6.94,0.0,29.0
3004,V1,2024-02-29 04:06:00,2024-02-29 04:24:27.552547620,4.0,Bronx,LaGuardia Airport,40.83657356195118,-73.86864550551827,40.7721758463785,-73.87295498334254,4.223,airport_flat,card,25.15,3.37,0.0,0.0,28.52
7740,V2,2024-03-26 20:05:00,2024-03-26 20:16:47.134131648,4.0,Brooklyn,Brooklyn,40.68374003224636,-73.94043991382436,40.648493374214766,-73.95543834397402,2.501,standard,mobile_wallet,15.43,2.18,0.0,0.0,17.61
2355,V1,2024-01-19 14:06:00,2024-01-19 14:10:45.602895846,2.0,Brooklyn,Brooklyn,40.6823819261554,-73.97784783266574,40.68777461726567,-73.96208477476578,0.946,standard,card,8.72,1.64,0.0,0.0,10.36
1510,V2,2024-01-03 23:37:00,2024-01-04 00:06:59.061305058,1.0,Bronx,Manhattan,40.832479865959264,-73.83151676834207,40.80099747957272,-73.98168669737198,8.182,standard,card,39.47,2.49,0.0,0.0,41.96
1324,V1,2024-01-04 09:56:00,2024-01-04 13:08:15.052782570,1.0,Staten Island,Queens,40.60237790341146,-74.15902024630687,40.74090089930864,-73.80900414570617,20.375,standard,card,145.01,24.08,0.0,0.0,169.09
677,V1,2024-03-25 16:50:00,2024-03-25 19:10:04.941561894,3.0,LaGuardia Airport,Staten Island,40.75748639319296,-73.88550241336436,40.56777245803542,-74.15285562477072,18.543,airport_flat,mobile_wallet,116.01,20.36,0.0,0.0,136.37
1408,V1,2024-03-06 04:19:00,2024-03-06 04:30:42.587224284,3.0,Manhattan,Manhattan,40.81333676685753,-73.96031483534807,40.779849339132866,-73.99171673523439,2.776,standard,card,16.31,2.8,0.0,2.75,21.86
2419,V1,2024-03-05 21:36:00,2024-03-05 21:58:44.073312792,1.0,Manhattan,Manhattan,40.77463389498012,-73.9741219834578,40.769779883361714,-73.92737597783676,2.877,standard,card,21.37,3.61,0.0,2.75,27.73
1979,V2,2024-03-10 11:22:00,2024-03-10 11:48:59.639666202,3.0,Bronx,Manhattan,40.84344306084883,-73.88137211056952,40.78681315845984,-73.99185659731023,6.535,standard,card,33.71,8.01,0.0,0.0,41.72
24,V2,2024-03-19 08:27:00,2024-03-19 09:46:07.828211501,4.0,JFK Airport,Manhattan,40.62790234387242,-73.76464437440603,40.78373436265915,-73.97555480313532,15.953,airport_flat,card,81.48,14.12,0.0,0.0,95.6
5274,V1,2024-03-18 13:01:00,2024-03-18 14:24:06.531304842,4.0,JFK Airport,Manhattan,40.64691982934982,-73.77569737383307,40.81034638877948,-73.96002513622132,15.058,airport_flat,cash,82.09,0.0,6.94,0.0,89.03
7505,V1,2024-03-19 07:55:00,2024-03-19 08:28:09.035909154,1.0,Brooklyn,Manhattan,40.692090368726916,-73.9295976057431,40.75031694914363,-73.96238191242897,4.988,standard,mobile_wallet,28.54,3.28,0.0,0.0,31.82
7076,V2,2024-02-04 14:30:00,2024-02-04 15:06:41.642613258,3.0,Brooklyn,Queens,40.680266079158926,-73.96649857941082,40.73853422683982,-73.78804233182633,10.046,standard,card,45.91,3.33,0.0,0.0,49.24
5752,V2,2024-02-24 10:34:00,2024-02-24 11:15:15.073601814,3.0,Manhattan,Brooklyn,40.79272684534246,-73.97654407606856,40.66279506347593,-73.93364701541121,9.034,standard,card,46.75,7.51,0.0,2.75,57.01
7448,V1,2024-03-23 05:08:00,2024-03-23 05:43:57.251964048,1.0,Manhattan,Brooklyn,40.76736681628819,-73.98795402104659,40.69283758402797,-73.92107197537949,6.176,standard,cash,35.61,0.0,0.0,2.75,38.36
909,V1,2024-03-16 21:37:00,2024-03-16 22:02:22.220547744,2.0,Manhattan,Brooklyn,40.820282651169215,-73.96168529000626,40.70189967980981,-73.95390330623393,8.192,standard,cash,38.23,0.0,0.0,2.75,40.98
7828,V2,2024-03-09 15:45:00,2024-03-09 17:04:22.604772306,2.0,Manhattan,JFK Airport,40.801302736805475,-73.94560259731375,40.615331264990864,-73.78192925971214,15.127,airport_flat,card,78.34,9.45,6.94,2.75,97.48
587,V1,2024-03-17 09:37:00,2024-03-17 09:58:32.810112330,3.0,Manhattan,Manhattan,40.830262637306674,-73.96469664917888,40.78766656467373,-73.9653032127757,3.293,standard,card,22.8,1.29,0.0,2.75,26.84
2267,V2,2024-02-22 11:57:00,2024-02-22 12:50:37.880216892,3.0,Bronx,Brooklyn,40.81957393243948,-73.85719433748818,40.679777771173455,-73.97140738368078,11.041,standard,card,58.03,10.93,0.0,0.0,68.96
4971,V2,2024-02-16 12:30:00,2024-02-16 13:28:06.088732746,4.0,Queens,Manhattan,40.74429570608555,-73.78903062308567,40.794475188433985,-74.01354099613492,12.26,standard,card,63.35,11.95,0.0,0.0,75.3
2111,V2,2024-03-17 16:00:00,2024-03-17 16:52:07.570724867,4.0,Brooklyn,Manhattan,40.7038026096162,-73.95051495925202,40.79238577754893,-74.0179412326056,7.032,standard,cash,44.01,0.0,0.0,0.0,44.01
66,V1,2024-02-02 13:16:00,2024-02-02 14:00:59.460547470,2.0,Brooklyn,Manhattan,40.66826960379928,-73.92376541853668,40.7788958423736,-73.98362970829436,8.511,standard,card,45.11,8.08,0.0,0.0,53.19
7032,V1,2024-02-12 15:23:00,2024-02-12 15:56:42.983723826,1.0,Manhattan,Brooklyn,40.81072536533383,-73.9794620032293,40.6817529526767,-73.93737462468923,9.651,standard,no_charge,42.87,10.44,0.0,2.75,56.06
2499,V1,2024-03-13 10:09:00,2024-03-13 10:43:52.051146696,4.0,JFK Airport,Queens,40.63845349883088,-73.7586680039476,40.732151993509646,-73.77482316099177,6.51,airport_flat,cash,34.91,0.0,6.94,0.0,41.85
7625,V1,2024-01-08 12:19:00,2024-01-08 12:35:59.949102144,4.0,Manhattan,Manhattan,40.79612771555251,-73.97738498092005,40.7639905362382,-73.94308629490565,2.871,standard,card,19.09,3.04,0.0,2.75,24.88
857,V2,2024-02-06 03:56:00,2024-02-06 05:20:39.355915362,1.0,Bronx,JFK Airport,40.88824856729049,-73.8900566745957,40.64838417611979,-73.79380619390699,17.769,airport_flat,card,-92.24,22.87,0.0,0.0,-92.24
