invoice_id,invoice_date,customer_id,country,product_id,product_name,category,quantity,unit_price,line_total,archetype
INV101319,2024-02-09,C00199,United Kingdom,P0196,Stationery Item 0196,Stationery,1,11.07,11.07,champion
INV101319,2024-02-09,C00199,United Kingdom,P0218,Electronics Item 0218,Electronics Accessories,3,6.37,19.11,champion
INV101387,2024-02-09,C00134,United Kingdom,P0133,Home Item 0133,Home & Kitchen,2,3.6,7.2,champion
INV101387,2024-02-09,C00134,United Kingdom,P0094,Apparel Item 0094,Apparel,1,14.15,14.15,champion
INV101387,2024-02-09,C00134,United Kingdom,P0137,Beauty Item 0137,Beauty,4,7.15,28.6,champion
INV101387,2024-02-09,C00134,United Kingdom,P0228,Toys Item 0228,Toys,3,20.22,60.66,champion
INV101387,2024-02-09,C00134,United Kingdom,P0100,Electronics Item 0100,Electronics Accessories,2,5.18,10.36,champion
INV101387,2024-02-09,C00134,United Kingdom,P0207,Apparel Item 0207,Apparel,5,10.85,54.25,champion
INV101387,2024-02-09,C00134,United Kingdom,P0249,Apparel Item 0249,Apparel,4,7.46,29.84,champion
INV101387,2024-02-09,C00134,United Kingdom,P0266,Beauty Item 0266,Beauty,4,9.2,36.8,champion
INV101387,2024-02-09,C00134,United Kingdom,P0010,Sports Item 0010,Sports,2,16.22,32.44,champion
INV101387,2024-02-09,C00134,United Kingdom,P0121,Toys Item 0121,Toys,2,8.89,17.78,champion
INV100063,2024-02-10,C00272,United Kingdom,P0018,Beauty Item 0018,Beauty,1,19.88,19.88,loyal
INV100063,2024-02-10,C00272,United Kingdom,P0098,Beauty Item 0098,Beauty,1,10.79,10.79,loyal
INV100063,2024-02-10,C00272,United Kingdom,P0292,Beauty Item 0292,Beauty,1,5.92,5.92,loyal
INV100063,2024-02-10,C00272,United Kingdom,P0134,Beauty Item 0134,Beauty,2,8.0,16.0,loyal
INV100063,2024-02-10,C00272,United Kingdom,P0187,Garden Item 0187,Garden,5,6.33,31.65,loyal
INV100063,2024-02-10,C00272,United Kingdom,P0178,Garden Item 0178,Garden,2,15.19,30.38,loyal
INV100063,2024-02-10,C00272,United Kingdom,P0180,Stationery Item 0180,Stationery,4,9.07,36.28,loyal
INV100063,2024-02-10,C00272,United Kingdom,P0145,Electronics Item 0145,Electronics Accessories,3,13.74,41.22,loyal
INV100063,2024-02-10,C00272,United Kingdom,P0182,Toys Item 0182,Toys,1,14.77,14.77,loyal
INV100063,2024-02-10,C00272,United Kingdom,P0002,Garden Item 0002,Garden,3,12.52,37.56,loyal
INV100297,2024-02-11,C00125,Germany,P0262,Home Item 0262,Home & Kitchen,4,8.77,35.08,loyal
INV100297,2024-02-11,C00125,Germany,P0075,Home Item 0075,Home & Kitchen,5,4.7,23.5,loyal
INV100297,2024-02-11,C00125,Germany,P0141,Sports Item 0141,Sports,1,16.81,16.81,loyal
INV100297,2024-02-11,C00125,Germany,P0131,Stationery Item 0131,Stationery,2,12.06,24.12,loyal
INV100297,2024-02-11,C00125,Germany,P0194,Garden Item 0194,Garden,2,48.13,96.26,loyal
INV100350,2024-02-11,C00381,Netherlands,P0066,Toys Item 0066,Toys,1,6.01,6.01,regular
INV100350,2024-02-11,C00381,Netherlands,P0154,Home Item 0154,Home & Kitchen,5,12.36,61.8,regular
INV100350,2024-02-11,C00381,Netherlands,P0222,Beauty Item 0222,Beauty,4,16.46,65.84,regular
INV100350,2024-02-11,C00381,Netherlands,P0064,Beauty Item 0064,Beauty,3,5.73,17.19,regular
INV100396,2024-02-11,C00418,Spain,P0169,Apparel Item 0169,Apparel,4,6.65,26.6,loyal
INV100396,2024-02-11,C00418,Spain,P0165,Home Item 0165,Home & Kitchen,4,4.44,17.76,loyal
INV100396,2024-02-11,C00418,Spain,P0201,Electronics Item 0201,Electronics Accessories,4,2.96,11.84,loyal
INV100396,2024-02-11,C00418,Spain,P0101,Stationery Item 0101,Stationery,3,55.1,165.3,loyal
INV100396,2024-02-11,C00418,Spain,P0058,Garden Item 0058,Garden,5,7.47,37.35,loyal
INV100396,2024-02-11,C00418,Spain,P0116,Stationery Item 0116,Stationery,5,8.27,41.35,loyal
INV100396,2024-02-11,C00418,Spain,P0077,Home Item 0077,Home & Kitchen,2,8.82,17.64,loyal
INV100439,2024-02-11,C00162,Netherlands,P0221,Sports Item 0221,Sports,3,18.04,54.12,loyal
INV100439,2024-02-11,C00162,Netherlands,P0120,Sports Item 0120,Sports,4,12.93,51.72,loyal
INV100439,2024-02-11,C00162,Netherlands,P0088,Garden Item 0088,Garden,1,25.85,25.85,loyal
INV100439,2024-02-11,C00162,Netherlands,P0047,Apparel Item 0047,Apparel,1,29.75,29.75,loyal
INV100439,2024-02-11,C00162,Netherlands,P0283,Toys Item 0283,Toys,4,9.72,38.88,loyal
INV100439,2024-02-11,C00162,Netherlands,P0083,Apparel Item 0083,Apparel,2,6.29,12.58,loyal
INV100439,2024-02-11,C00162,Netherlands,P0052,Beauty Item 0052,Beauty,5,4.18,20.9,loyal
INV100687,2024-02-11,C00077,Ireland,P0203,Sports Item 0203,Sports,4,20.16,80.64,loyal
INV100687,2024-02-11,C00077,Ireland,P0285,Toys Item 0285,Toys,3,5.98,17.94,loyal
INV100687,2024-02-11,C00077,Ireland,P0082,Home Item 0082,Home & Kitchen,3,2.54,7.62,loyal
INV100687,2024-02-11,C00077,Ireland,P0208,Sports Item 0208,Sports,3,17.62,52.86,loyal
INV100687,2024-02-11,C00077,Ireland,P0099,Toys Item 0099,Toys,3,3.9,11.7,loyal
INV100687,2024-02-11,C00077,Ireland,P0216,Stationery Item 0216,Stationery,2,7.88,15.76,loyal
INV100687,2024-02-11,C00077,Ireland,P0192,Garden Item 0192,Garden,4,17.1,68.4,loyal
INV100687,2024-02-11,C00077,Ireland,P0235,Sports Item 0235,Sports,2,4.95,9.9,loyal
INV100687,2024-02-11,C00077,Ireland,P0145,Electronics Item 0145,Electronics Accessories,3,13.74,41.22,loyal
INV100687,2024-02-11,C00077,Ireland,P0041,Electronics Item 0041,Electronics Accessories,3,18.37,55.11,loyal
INV100687,2024-02-11,C00077,Ireland,P0217,Electronics Item 0217,Electronics Accessories,4,2.06,8.24,loyal
INV100687,2024-02-11,C00077,Ireland,P0079,Sports Item 0079,Sports,5,17.36,86.8,loyal
INV100687,2024-02-11,C00077,Ireland,P0241,Sports Item 0241,Sports,4,13.49,53.96,loyal
INV100937,2024-02-11,C00055,United Kingdom,P0171,Garden Item 0171,Garden,1,6.31,6.31,at_risk
INV100937,2024-02-11,C00055,United Kingdom,P0198,Garden Item 0198,Garden,1,17.59,17.59,at_risk
INV100937,2024-02-11,C00055,United Kingdom,P0214,Beauty Item 0214,Beauty,1,5.84,5.84,at_risk
INV100937,2024-02-11,C00055,United Kingdom,P0207,Apparel Item 0207,Apparel,2,10.85,21.7,at_risk
INV100937,2024-02-11,C00055,United Kingdom,P0078,Apparel Item 0078,Apparel,1,26.81,26.81,at_risk
INV100937,2024-02-11,C00055,United Kingdom,P0094,Apparel Item 0094,Apparel,4,14.15,56.6,at_risk
INV101394,2024-02-11,C00259,Germany,P0197,Beauty Item 0197,Beauty,3,6.6,19.8,regular
INV101394,2024-02-11,C00259,Germany,P0225,Beauty Item 0225,Beauty,2,4.63,9.26,regular
INV101394,2024-02-11,C00259,Germany,P0072,Home Item 0072,Home & Kitchen,1,25.41,25.41,regular
INV101394,2024-02-11,C00259,Germany,P0079,Sports Item 0079,Sports,1,17.36,17.36,regular
INV100441,2024-02-12,C00300,Ireland,P0242,Stationery Item 0242,Stationery,4,7.66,30.64,dormant
INV101188,2024-02-12,C00069,Germany,P0292,Beauty Item 0292,Beauty,3,5.92,17.76,regular
INV101188,2024-02-12,C00069,Germany,P0071,Beauty Item 0071,Beauty,2,12.79,25.58,regular
INV101188,2024-02-12,C00069,Germany,P0044,Apparel Item 0044,Apparel,4,13.46,53.84,regular
INV101299,2024-02-12,C00362,United Kingdom,P0035,Toys Item 0035,Toys,5,15.71,78.55,loyal
INV101299,2024-02-12,C00362,United Kingdom,P0234,Beauty Item 0234,Beauty,4,14.59,58.36,loyal
INV101299,2024-02-12,C00362,United Kingdom,P0093,Beauty Item 0093,Beauty,1,9.44,9.44,loyal
INV101299,2024-02-12,C00362,United Kingdom,P0175,Garden Item 0175,Garden,3,15.65,46.95,loyal
INV101299,2024-02-12,C00362,United Kingdom,P0173,Apparel Item 0173,Apparel,5,19.11,95.55,loyal
INV101299,2024-02-12,C00362,United Kingdom,P0079,Sports Item 0079,Sports,4,17.36,69.44,loyal
INV101299,2024-02-12,C00362,United Kingdom,P0235,Sports Item 0235,Sports,5,4.95,24.75,loyal
INV101299,2024-02-12,C00362,United Kingdom,P0217,Electronics Item 0217,Electronics Accessories,4,2.06,8.24,loyal
INV101299,2024-02-12,C00362,United Kingdom,P0046,Toys Item 0046,Toys,4,13.41,53.64,loyal
INV100006,2024-02-13,C00396,Spain,P0066,Toys Item 0066,Toys,1,6.01,6.01,champion
INV100006,2024-02-13,C00396,Spain,P0256,Home Item 0256,Home & Kitchen,1,10.1,10.1,champion
INV100006,2024-02-13,C00396,Spain,P0171,Garden Item 0171,Garden,5,6.31,31.55,champion
INV100006,2024-02-13,C00396,Spain,P0136,Beauty Item 0136,Beauty,3,11.76,35.28,champion
INV100437,2024-02-13,C00303,Ireland,P0030,Toys Item 0030,Toys,3,8.54,25.62,regular
INV100437,2024-02-13,C00303,Ireland,P0283,Toys Item 0283,Toys,4,9.72,38.88,regular
INV100437,2024-02-13,C00303,Ireland,P0080,Toys Item 0080,Toys,1,10.29,10.29,regular
INV100437,2024-02-13,C00303,Ireland,P0057,Beauty Item 0057,Beauty,4,13.72,54.88,regular
INV101174,2024-02-13,C00298,Germany,P0116,Stationery Item 0116,Stationery,4,8.27,33.08,regular
INV101174,2024-02-13,C00298,Germany,P0010,Sports Item 0010,Sports,4,16.22,64.88,regular
INV101174,2024-02-13,C00298,Germany,P0295,Home Item 0295,Home & Kitchen,3,11.96,35.88,regular
INV101174,2024-02-13,C00298,Germany,P0016,Beauty Item 0016,Beauty,1,16.32,16.32,regular
INV101370,2024-02-13,C00270,United Kingdom,P0053,Garden Item 0053,Garden,5,9.88,49.4,regular
INV101370,2024-02-13,C00270,United Kingdom,P0124,Toys Item 0124,Toys,4,5.36,21.44,regular
INV101370,2024-02-13,C00270,United Kingdom,P0061,Stationery Item 0061,Stationery,3,8.19,24.57,regular
INV101370,2024-02-13,C00270,United Kingdom,P0064,Beauty Item 0064,Beauty,5,5.73,28.65,regular
INV101432,2024-02-13,C00284,Germany,P0256,Home Item 0256,Home & Kitchen,4,10.1,40.4,loyal
INV101432,2024-02-13,C00284,Germany,P0050,Apparel Item 0050,Apparel,3,27.66,82.98,loyal
INV100198,2024-02-14,C00237,United Kingdom,P0188,Beauty Item 0188,Beauty,4,5.1,20.4,regular
INV100198,2024-02-14,C00237,United Kingdom,P0143,Home Item 0143,Home & Kitchen,5,7.7,38.5,regular
INV100198,2024-02-14,C00237,United Kingdom,P0193,Apparel Item 0193,Apparel,4,22.21,88.84,regular
INV100198,2024-02-14,C00237,United Kingdom,P0046,Toys Item 0046,Toys,3,13.41,40.23,regular
INV100575,2024-02-14,C00023,United Kingdom,P0281,Beauty Item 0281,Beauty,5,2.14,10.7,champion
INV100575,2024-02-14,C00023,United Kingdom,P0031,Apparel Item 0031,Apparel,2,17.17,34.34,champion
INV100575,2024-02-14,C00023,United Kingdom,P0035,Toys Item 0035,Toys,1,15.71,15.71,champion
INV100575,2024-02-14,C00023,United Kingdom,P0232,Stationery Item 0232,Stationery,3,13.04,39.12,champion
INV100575,2024-02-14,C00023,United Kingdom,P0099,Toys Item 0099,Toys,4,3.9,15.6,champion
INV100575,2024-02-14,C00023,United Kingdom,P0058,Garden Item 0058,Garden,5,7.47,37.35,champion
INV100575,2024-02-14,C00023,United Kingdom,P0145,Electronics Item 0145,Electronics Accessories,1,13.74,13.74,champion
INV100575,2024-02-14,C00023,United Kingdom,P0224,Toys Item 0224,Toys,2,6.73,13.46,champion
INV100575,2024-02-14,C00023,United Kingdom,P0009,Sports Item 0009,Sports,4,10.35,41.4,champion
INV101076,2024-02-15,C00466,Ireland,P0260,Garden Item 0260,Garden,1,17.06,17.06,loyal
INV101076,2024-02-15,C00466,Ireland,P0174,Apparel Item 0174,Apparel,4,14.86,59.44,loyal
INV101076,2024-02-15,C00466,Ireland,P0128,Stationery Item 0128,Stationery,2,9.37,18.74,loyal
INV101076,2024-02-15,C00466,Ireland,P0024,Sports Item 0024,Sports,4,9.12,36.48,loyal
INV101076,2024-02-15,C00466,Ireland,P0061,Stationery Item 0061,Stationery,5,8.19,40.95,loyal
INV101250,2024-02-15,C00379,United Kingdom,P0055,Toys Item 0055,Toys,4,36.31,145.24,champion
INV101250,2024-02-15,C00379,United Kingdom,P0292,Beauty Item 0292,Beauty,4,5.92,23.68,champion
INV101250,2024-02-15,C00379,United Kingdom,P0211,Garden Item 0211,Garden,2,10.09,20.18,champion
INV101250,2024-02-15,C00379,United Kingdom,P0031,Apparel Item 0031,Apparel,5,17.17,85.85,champion
INV101250,2024-02-15,C00379,United Kingdom,P0248,Apparel Item 0248,Apparel,4,18.11,72.44,champion
INV101250,2024-02-15,C00379,United Kingdom,P0071,Beauty Item 0071,Beauty,3,12.79,38.37,champion
INV101250,2024-02-15,C00379,United Kingdom,P0207,Apparel Item 0207,Apparel,3,10.85,32.55,champion
INV101250,2024-02-15,C00379,United Kingdom,P0147,Electronics Item 0147,Electronics Accessories,4,21.42,85.68,champion
INV101284,2024-02-15,C00200,Germany,P0041,Electronics Item 0041,Electronics Accessories,4,18.37,73.48,at_risk
INV101284,2024-02-15,C00200,Germany,P0145,Electronics Item 0145,Electronics Accessories,4,13.74,54.96,at_risk
INV101309,2024-02-15,C00030,United Kingdom,P0120,Sports Item 0120,Sports,2,12.93,25.86,regular
INV101309,2024-02-15,C00030,United Kingdom,P0261,Stationery Item 0261,Stationery,5,4.53,22.65,regular
INV101309,2024-02-15,C00030,United Kingdom,P0223,Sports Item 0223,Sports,5,37.0,185.0,regular
INV100805,2024-02-16,C00200,Germany,P0202,Toys Item 0202,Toys,5,3.81,19.05,at_risk
INV100805,2024-02-16,C00200,Germany,P0102,Toys Item 0102,Toys,2,14.39,28.78,at_risk
INV100805,2024-02-16,C00200,Germany,P0009,Sports Item 0009,Sports,4,10.35,41.4,at_risk
INV100805,2024-02-16,C00200,Germany,P0121,Toys Item 0121,Toys,1,8.89,8.89,at_risk
INV100890,2024-02-16,C00371,United Kingdom,P0263,Toys Item 0263,Toys,5,10.21,51.05,regular
INV101318,2024-02-16,C00016,Germany,P0030,Toys Item 0030,Toys,3,8.54,25.62,regular
INV101318,2024-02-16,C00016,Germany,P0288,Stationery Item 0288,Stationery,4,9.96,39.84,regular
INV101318,2024-02-16,C00016,Germany,P0140,Apparel Item 0140,Apparel,1,15.06,15.06,regular
INV101318,2024-02-16,C00016,Germany,P0207,Apparel Item 0207,Apparel,2,10.85,21.7,regular
INV101425,2024-02-16,C00081,Spain,P0243,Toys Item 0243,Toys,1,7.38,7.38,loyal
INV101425,2024-02-16,C00081,Spain,P0250,Stationery Item 0250,Stationery,1,11.75,11.75,loyal
INV101425,2024-02-16,C00081,Spain,P0213,Toys Item 0213,Toys,3,13.64,40.92,loyal
INV101425,2024-02-16,C00081,Spain,P0291,Sports Item 0291,Sports,5,23.03,115.15,loyal
INV101425,2024-02-16,C00081,Spain,P0005,Electronics Item 0005,Electronics Accessories,1,23.02,23.02,loyal
INV101425,2024-02-16,C00081,Spain,P0193,Apparel Item 0193,Apparel,1,22.21,22.21,loyal
INV101425,2024-02-16,C00081,Spain,P0245,Beauty Item 0245,Beauty,1,3.3,3.3,loyal
INV101425,2024-02-16,C00081,Spain,P0032,Toys Item 0032,Toys,1,7.2,7.2,loyal
INV100293,2024-02-17,C00014,United Kingdom,P0178,Garden Item 0178,Garden,4,15.19,60.76,loyal
INV100293,2024-02-17,C00014,United Kingdom,P0023,Garden Item 0023,Garden,2,6.18,12.36,loyal
INV100293,2024-02-17,C00014,United Kingdom,P0187,Garden Item 0187,Garden,1,6.33,6.33,loyal
INV100225,2024-02-18,C00078,Ireland,P0182,Toys Item 0182,Toys,1,14.77,14.77,loyal
INV100225,2024-02-18,C00078,Ireland,P0258,Toys Item 0258,Toys,4,17.95,71.8,loyal
INV100225,2024-02-18,C00078,Ireland,P0174,Apparel Item 0174,Apparel,4,14.86,59.44,loyal
INV100225,2024-02-18,C00078,Ireland,P0211,Garden Item 0211,Garden,4,10.09,40.36,loyal
INV100454,2024-02-18,C00347,United Kingdom,P0177,Apparel Item 0177,Apparel,3,7.91,23.73,regular
INV100454,2024-02-18,C00347,United Kingdom,P0009,Sports Item 0009,Sports,2,10.35,20.7,regular
INV100454,2024-02-18,C00347,United Kingdom,P0279,Apparel Item 0279,Apparel,5,9.71,48.55,regular
INV100454,2024-02-18,C00347,United Kingdom,P0222,Beauty Item 0222,Beauty,1,16.46,16.46,regular
INV100572,2024-02-18,C00176,United Kingdom,P0276,Apparel Item 0276,Apparel,1,8.49,8.49,loyal
INV100572,2024-02-18,C00176,United Kingdom,P0013,Apparel Item 0013,Apparel,4,6.43,25.72,loyal
INV100572,2024-02-18,C00176,United Kingdom,P0129,Sports Item 0129,Sports,4,7.01,28.04,loyal
INV100572,2024-02-18,C00176,United Kingdom,P0228,Toys Item 0228,Toys,2,20.22,40.44,loyal
INV100572,2024-02-18,C00176,United Kingdom,P0078,Apparel Item 0078,Apparel,1,26.81,26.81,loyal
INV100837,2024-02-18,C00004,United Kingdom,P0018,Beauty Item 0018,Beauty,3,19.88,59.64,loyal
INV100837,2024-02-18,C00004,United Kingdom,P0153,Home Item 0153,Home & Kitchen,1,2.62,2.62,loyal
INV101136,2024-02-18,C00034,France,P0292,Beauty Item 0292,Beauty,2,5.92,11.84,loyal
INV101136,2024-02-18,C00034,France,P0213,Toys Item 0213,Toys,4,13.64,54.56,loyal
INV101136,2024-02-18,C00034,France,P0053,Garden Item 0053,Garden,5,9.88,49.4,loyal
INV101136,2024-02-18,C00034,France,P0039,Home Item 0039,Home & Kitchen,1,14.93,14.93,loyal
INV101136,2024-02-18,C00034,France,P0130,Home Item 0130,Home & Kitchen,3,18.87,56.61,loyal
INV101136,2024-02-18,C00034,France,P0274,Apparel Item 0274,Apparel,2,17.17,34.34,loyal
INV101136,2024-02-18,C00034,France,P0297,Stationery Item 0297,Stationery,1,18.82,18.82,loyal
INV101136,2024-02-18,C00034,France,P0038,Beauty Item 0038,Beauty,1,4.36,4.36,loyal
INV101136,2024-02-18,C00034,France,P0121,Toys Item 0121,Toys,4,8.89,35.56,loyal
INV101189,2024-02-18,C00279,United Kingdom,P0025,Garden Item 0025,Garden,1,16.76,16.76,loyal
INV101189,2024-02-18,C00279,United Kingdom,P0267,Electronics Item 0267,Electronics Accessories,2,11.36,22.72,loyal
INV101189,2024-02-18,C00279,United Kingdom,P0299,Home Item 0299,Home & Kitchen,4,23.81,95.24,loyal
INV101189,2024-02-18,C00279,United Kingdom,P0060,Garden Item 0060,Garden,5,5.43,27.15,loyal
INV101323,2024-02-18,C00017,Germany,P0285,Toys Item 0285,Toys,1,5.98,5.98,loyal
INV101323,2024-02-18,C00017,Germany,P0178,Garden Item 0178,Garden,2,15.19,30.38,loyal
INV101323,2024-02-18,C00017,Germany,P0011,Stationery Item 0011,Stationery,2,15.05,30.1,loyal
INV101323,2024-02-18,C00017,Germany,P0126,Sports Item 0126,Sports,3,23.67,71.01,loyal
INV101323,2024-02-18,C00017,Germany,P0284,Apparel Item 0284,Apparel,3,22.03,66.09,loyal
INV101323,2024-02-18,C00017,Germany,P0130,Home Item 0130,Home & Kitchen,3,18.87,56.61,loyal
INV101323,2024-02-18,C00017,Germany,P0290,Garden Item 0290,Garden,1,5.49,5.49,loyal
INV101323,2024-02-18,C00017,Germany,P0127,Toys Item 0127,Toys,2,32.0,64.0,loyal
INV101323,2024-02-18,C00017,Germany,P0289,Home Item 0289,Home & Kitchen,3,3.62,10.86,loyal
INV101323,2024-02-18,C00017,Germany,P0136,Beauty Item 0136,Beauty,4,11.76,47.04,loyal
INV101323,2024-02-18,C00017,Germany,P0046,Toys Item 0046,Toys,4,13.41,53.64,loyal
INV100712,2024-02-19,C00199,United Kingdom,P0226,Sports Item 0226,Sports,3,6.07,18.21,champion
INV100712,2024-02-19,C00199,United Kingdom,P0260,Garden Item 0260,Garden,3,17.06,51.18,champion
INV100728,2024-02-19,C00294,United Kingdom,P0260,Garden Item 0260,Garden,1,17.06,17.06,regular
INV100728,2024-02-19,C00294,United Kingdom,P0293,Toys Item 0293,Toys,1,13.85,13.85,regular
INV100728,2024-02-19,C00294,United Kingdom,P0190,Stationery Item 0190,Stationery,4,5.75,23.0,regular
INV100534,2024-02-20,C00467,United Kingdom,P0171,Garden Item 0171,Garden,5,6.31,31.55,at_risk
INV100534,2024-02-20,C00467,United Kingdom,P0273,Stationery Item 0273,Stationery,1,14.81,14.81,at_risk
INV100534,2024-02-20,C00467,United Kingdom,P0231,Toys Item 0231,Toys,2,10.98,21.96,at_risk
INV100534,2024-02-20,C00467,United Kingdom,P0040,Toys Item 0040,Toys,5,25.32,126.6,at_risk
INV100971,2024-02-20,C00269,United Kingdom,P0262,Home Item 0262,Home & Kitchen,1,8.77,8.77,regular
INV100971,2024-02-20,C00269,United Kingdom,P0241,Sports Item 0241,Sports,3,13.49,40.47,regular
INV100976,2024-02-20,C00104,Spain,P0013,Apparel Item 0013,Apparel,2,6.43,12.86,loyal
INV100976,2024-02-20,C00104,Spain,P0120,Sports Item 0120,Sports,3,12.93,38.79,loyal
INV100976,2024-02-20,C00104,Spain,P0200,Garden Item 0200,Garden,2,9.29,18.58,loyal
INV100976,2024-02-20,C00104,Spain,P0284,Apparel Item 0284,Apparel,3,22.03,66.09,loyal
INV100976,2024-02-20,C00104,Spain,P0245,Beauty Item 0245,Beauty,2,3.3,6.6,loyal
INV100976,2024-02-20,C00104,Spain,P0148,Apparel Item 0148,Apparel,1,27.92,27.92,loyal
INV100976,2024-02-20,C00104,Spain,P0094,Apparel Item 0094,Apparel,4,14.15,56.6,loyal
INV100313,2024-02-21,C00267,Ireland,P0106,Garden Item 0106,Garden,5,9.58,47.9,champion
INV100313,2024-02-21,C00267,Ireland,P0262,Home Item 0262,Home & Kitchen,4,8.77,35.08,champion
INV100313,2024-02-21,C00267,Ireland,P0084,Toys Item 0084,Toys,2,9.13,18.26,champion
INV100313,2024-02-21,C00267,Ireland,P0086,Toys Item 0086,Toys,5,15.78,78.9,champion
INV100313,2024-02-21,C00267,Ireland,P0269,Electronics Item 0269,Electronics Accessories,4,3.48,13.92,champion
INV100313,2024-02-21,C00267,Ireland,P0235,Sports Item 0235,Sports,1,4.95,4.95,champion
INV100313,2024-02-21,C00267,Ireland,P0123,Toys Item 0123,Toys,5,19.79,98.95,champion
INV100792,2024-02-21,C00428,Netherlands,P0177,Apparel Item 0177,Apparel,3,7.91,23.73,regular
INV100792,2024-02-21,C00428,Netherlands,P0128,Stationery Item 0128,Stationery,5,9.37,46.85,regular
INV100792,2024-02-21,C00428,Netherlands,P0051,Stationery Item 0051,Stationery,1,7.32,7.32,regular
INV100792,2024-02-21,C00428,Netherlands,P0199,Sports Item 0199,Sports,3,14.62,43.86,regular
INV100792,2024-02-21,C00428,Netherlands,P0264,Home Item 0264,Home & Kitchen,3,16.77,50.31,regular
INV100792,2024-02-21,C00428,Netherlands,P0189,Garden Item 0189,Garden,2,9.4,18.8,regular
INV100792,2024-02-21,C00428,Netherlands,P0295,Home Item 0295,Home & Kitchen,1,11.96,11.96,regular
INV100792,2024-02-21,C00428,Netherlands,P0248,Apparel Item 0248,Apparel,3,18.11,54.33,regular
INV100792,2024-02-21,C00428,Netherlands,P0202,Toys Item 0202,Toys,2,3.81,7.62,regular
INV100792,2024-02-21,C00428,Netherlands,P0209,Garden Item 0209,Garden,2,20.19,40.38,regular
INV100819,2024-02-21,C00112,United Kingdom,P0065,Stationery Item 0065,Stationery,4,38.71,154.84,loyal
INV100819,2024-02-21,C00112,United Kingdom,P0105,Beauty Item 0105,Beauty,1,10.5,10.5,loyal
INV100819,2024-02-21,C00112,United Kingdom,P0222,Beauty Item 0222,Beauty,4,16.46,65.84,loyal
